Channel;Company;Category;Subcategory;Year;Month;U;$
Online;Ahava;Skincare;Body care Set;2020;Mar;3;282
Online;Ahava;Skincare;Body care Set;2020;Apr;10;957
Online;Ahava;Skincare;Body care Set;2020;May;3;366
Online;Ahava;Skincare;Body care Set;2020;Jun;4;524
Online;Ahava;Skincare;Body care Set;2020;Jul;6;779
Online;Ahava;Skincare;Body care Set;2020;Aug;2;240
Online;Ahava;Skincare;Body care Set;2020;Nov;1;106
Online;Ahava;Skincare;Body care Set;2021;Jan;1;144
Online;Ahava;Skincare;Body care Set;2021;Feb;1;130
Online;Ahava;Skincare;Body care Set;2021;Mar;2;243
Online;Ahava;Skincare;Body care Set;2021;Apr;2;278
Online;Ahava;Skincare;Body care Set;2021;May;2;267
Online;Ahava;Skincare;Body care Set;2021;Oct;1;155
Online;Ahava;Skincare;Body care Set;2021;Dec;1;130
Online;Ahava;Skincare;Detox;2019;Jan;3;475
Online;Ahava;Skincare;Detox;2019;Feb;6;1030
Online;Ahava;Skincare;Detox;2019;Mar;4;714
Online;Ahava;Skincare;Detox;2019;Apr;6;1177
Online;Ahava;Skincare;Detox;2019;May;4;751
Online;Ahava;Skincare;Detox;2019;Jun;11;2226
Online;Ahava;Skincare;Detox;2019;Jul;7;1388
Online;Ahava;Skincare;Detox;2019;Aug;2;382
Online;Ahava;Skincare;Detox;2019;Sep;1;212
Online;Ahava;Skincare;Detox;2019;Oct;3;625
Online;Ahava;Skincare;Detox;2019;Nov;1;211
Online;Ahava;Skincare;Detox;2019;Dec;3;585
Online;Ahava;Skincare;Detox;2020;Feb;2;422
Online;Ahava;Skincare;Detox;2020;Mar;2;390
Online;Ahava;Skincare;Detox;2020;Apr;2;435
Online;Ahava;Skincare;Detox;2020;May;3;607
Online;Ahava;Skincare;Detox;2020;Jun;12;2496
Online;Ahava;Skincare;Detox;2020;Jul;5;1298
Online;Ahava;Skincare;Detox;2020;Aug;2;422
Online;Ahava;Skincare;Detox;2020;Oct;3;629
Online;Ahava;Skincare;Detox;2020;Nov;1;211
Online;Ahava;Skincare;Detox;2021;Jan;1;209
Online;Ahava;Skincare;Detox;2021;Feb;3;564
Online;Ahava;Skincare;Detox;2021;Mar;3;697
Online;Ahava;Skincare;Detox;2021;May;2;391
Online;Ahava;Skincare;Detox;2021;Jul;4;771
Online;Ahava;Skincare;Detox;2021;Aug;1;163
Online;Ahava;Skincare;Eyes care;2019;Jan;6;1068
Online;Ahava;Skincare;Eyes care;2019;Feb;6;1041
Online;Ahava;Skincare;Eyes care;2019;Mar;9;1556
Online;Ahava;Skincare;Eyes care;2019;Apr;3;660
Online;Ahava;Skincare;Eyes care;2019;May;4;763
Online;Ahava;Skincare;Eyes care;2019;Jun;11;2129
Online;Ahava;Skincare;Eyes care;2019;Jul;10;1799
Online;Ahava;Skincare;Eyes care;2019;Aug;4;792
Online;Ahava;Skincare;Eyes care;2019;Sep;10;1838
Online;Ahava;Skincare;Eyes care;2019;Oct;4;864
Online;Ahava;Skincare;Eyes care;2019;Nov;3;375
Online;Ahava;Skincare;Eyes care;2019;Dec;7;1470
Online;Ahava;Skincare;Eyes care;2020;Jan;5;1189
Online;Ahava;Skincare;Eyes care;2020;Feb;9;2062
Online;Ahava;Skincare;Eyes care;2020;Mar;5;1139
Online;Ahava;Skincare;Eyes care;2020;Apr;2;499
Online;Ahava;Skincare;Eyes care;2020;Jun;1;80
Online;Ahava;Skincare;Eyes care;2020;Jul;1;105
Online;Ahava;Skincare;Eyes care;2020;Aug;1;83
Online;Ahava;Skincare;Eyes care;2020;Sep;2;214
Online;Ahava;Skincare;Eyes care;2021;Feb;5;964
Online;Ahava;Skincare;Eyes care;2021;Mar;3;729
Online;Ahava;Skincare;Eyes care;2021;Apr;4;758
Online;Ahava;Skincare;Eyes care;2021;May;2;665
Online;Ahava;Skincare;Eyes care;2021;Jun;1;361
Online;Ahava;Skincare;Eyes care;2021;Dec;1;288
Online;Ahava;Skincare;Eyes cleansers;2019;Jan;3;143
Online;Ahava;Skincare;Eyes cleansers;2019;Feb;4;167
Online;Ahava;Skincare;Eyes cleansers;2019;Apr;1;61
Online;Ahava;Skincare;Eyes cleansers;2019;May;4;202
Online;Ahava;Skincare;Eyes cleansers;2019;Jun;3;148
Online;Ahava;Skincare;Eyes cleansers;2019;Jul;1;46
Online;Ahava;Skincare;Eyes cleansers;2019;Aug;1;46
Online;Ahava;Skincare;Eyes cleansers;2019;Oct;1;46
Online;Ahava;Skincare;Eyes cleansers;2019;Dec;1;61
Online;Ahava;Skincare;Eyes cleansers;2020;Oct;1;61
Online;Ahava;Skincare;Face cleansers;2019;Jan;17;393
Online;Ahava;Skincare;Face cleansers;2019;Feb;9;535
Online;Ahava;Skincare;Face cleansers;2019;Mar;12;560
Online;Ahava;Skincare;Face cleansers;2019;Apr;17;763
Online;Ahava;Skincare;Face cleansers;2019;May;12;484
Online;Ahava;Skincare;Face cleansers;2019;Jun;12;417
Online;Ahava;Skincare;Face cleansers;2019;Jul;14;648
Online;Ahava;Skincare;Face cleansers;2019;Aug;11;453
Online;Ahava;Skincare;Face cleansers;2019;Sep;9;283
Online;Ahava;Skincare;Face cleansers;2019;Oct;12;483
Online;Ahava;Skincare;Face cleansers;2019;Nov;11;832
Online;Ahava;Skincare;Face cleansers;2019;Dec;8;354
Online;Ahava;Skincare;Face cleansers;2020;Jan;7;474
Online;Ahava;Skincare;Face cleansers;2020;Feb;2;163
Online;Ahava;Skincare;Face cleansers;2020;Mar;11;677
Online;Ahava;Skincare;Face cleansers;2020;Apr;24;1366
Online;Ahava;Skincare;Face cleansers;2020;May;7;987
Online;Ahava;Skincare;Face cleansers;2020;Jun;3;460
Online;Ahava;Skincare;Face cleansers;2020;Jul;2;263
Online;Ahava;Skincare;Face cleansers;2020;Aug;15;623
Online;Ahava;Skincare;Face cleansers;2020;Sep;5;272
Online;Ahava;Skincare;Face cleansers;2021;Jan;1;52
Online;Ahava;Skincare;Face cleansers;2021;Feb;6;321
Online;Ahava;Skincare;Face cleansers;2021;Mar;4;291
Online;Ahava;Skincare;Face cleansers;2021;Apr;4;411
Online;Ahava;Skincare;Face cleansers;2021;May;4;271
Online;Ahava;Skincare;Face cleansers;2021;Jun;2;181
Online;Ahava;Skincare;Face cleansers;2021;Aug;2;305
Online;Ahava;Skincare;Face cleansers;2021;Oct;2;198
Online;Ahava;Skincare;Face cleansers;2021;Nov;1;43
Online;Ahava;Skincare;Face cleansers;2022;Jan;1;138
Online;Ahava;Skincare;Face cleansers;2022;Mar;2;119
Online;Ahava;Skincare;Men skincare Set;2019;Apr;1;185
Online;Ahava;Skincare;Moisturizing;2019;Jan;2;277
Online;Ahava;Skincare;Moisturizing;2019;Mar;3;301
Online;Ahava;Skincare;Moisturizing;2019;Apr;4;508
Online;Ahava;Skincare;Moisturizing;2019;May;2;239
Online;Ahava;Skincare;Moisturizing;2019;Jun;4;577
Online;Ahava;Skincare;Moisturizing;2019;Jul;7;859
Online;Ahava;Skincare;Moisturizing;2019;Aug;1;112
Online;Ahava;Skincare;Moisturizing;2019;Sep;8;1055
Online;Ahava;Skincare;Moisturizing;2019;Oct;4;579
Online;Ahava;Skincare;Moisturizing;2019;Nov;1;147
Online;Ahava;Skincare;Moisturizing;2019;Dec;3;350
Online;Ahava;Skincare;Moisturizing;2020;Jan;2;310
Online;Ahava;Skincare;Moisturizing;2020;Feb;1;173
Online;Ahava;Skincare;Moisturizing;2020;Mar;3;474
Online;Ahava;Skincare;Moisturizing;2020;Apr;8;1144
Online;Ahava;Skincare;Moisturizing;2020;May;3;468
Online;Ahava;Skincare;Moisturizing;2020;Jun;7;1238
Online;Ahava;Skincare;Moisturizing;2020;Jul;3;499
Online;Ahava;Skincare;Moisturizing;2020;Aug;1;155
Online;Ahava;Skincare;Moisturizing;2020;Oct;4;639
Online;Ahava;Skincare;Moisturizing;2021;Feb;1;236
Online;Ahava;Skincare;Moisturizing;2021;Mar;3;671
Online;Ahava;Skincare;Moisturizing;2021;Apr;1;212
Online;Ahava;Skincare;Moisturizing;2021;Jun;2;426
Online;Ahava;Skincare;Moisturizing;2021;Jul;2;378
Online;Ahava;Skincare;Moisturizing;2021;Aug;1;213
Online;Ahava;Skincare;Moisturizing;2021;Oct;1;236
Online;Ahava;Skincare;Pores / Matifier;2019;May;1;336
Online;Ahava;Skincare;Pores / Matifier;2019;Jun;2;672
Online;Ahava;Skincare;Pores / Matifier;2019;Jul;1;336
Online;Ahava;Skincare;Pores / Matifier;2019;Nov;1;325
Online;Ahava;Skincare;Pores / Matifier;2019;Dec;1;274
Online;Ahava;Skincare;Pores / Matifier;2020;Jan;2;622
Online;Ahava;Skincare;Pores / Matifier;2020;Mar;3;954
Online;Ahava;Skincare;Pores / Matifier;2020;Apr;3;1015
Online;Ahava;Skincare;Pores / Matifier;2020;May;2;651
Online;Ahava;Skincare;Pores / Matifier;2020;Jun;4;1359
Online;Ahava;Skincare;Pores / Matifier;2020;Jul;1;345
Online;Ahava;Skincare;Pores / Matifier;2020;Aug;1;328
Online;Ahava;Skincare;Pores / Matifier;2020;Sep;1;328
Online;Ahava;Skincare;Pores / Matifier;2020;Oct;1;328
Online;Ahava;Skincare;Pores / Matifier;2020;Dec;1;328
Online;Ahava;Skincare;Pores / Matifier;2021;Feb;2;720
Online;Ahava;Skincare;Pores / Matifier;2021;Mar;7;2272
Online;Ahava;Skincare;Pores / Matifier;2021;Apr;2;623
Online;Ahava;Skincare;Pores / Matifier;2021;Jun;2;693
Online;Ahava;Skincare;Pores / Matifier;2021;Sep;1;366
Online;Ahava;Skincare;Pores / Matifier;2021;Nov;1;321
Online;Ahava;Skincare;Scrubs;2019;Jan;4;412
Online;Ahava;Skincare;Scrubs;2019;Feb;3;264
Online;Ahava;Skincare;Scrubs;2019;Mar;1;89
Online;Ahava;Skincare;Scrubs;2019;Apr;5;568
Online;Ahava;Skincare;Scrubs;2019;May;3;295
Online;Ahava;Skincare;Scrubs;2019;Jun;2;183
Online;Ahava;Skincare;Scrubs;2019;Jul;2;190
Online;Ahava;Skincare;Scrubs;2019;Sep;1;126
Online;Ahava;Skincare;Scrubs;2019;Oct;2;230
Online;Ahava;Skincare;Scrubs;2019;Nov;1;127
Online;Ahava;Skincare;Scrubs;2019;Dec;2;186
Online;Ahava;Skincare;Scrubs;2020;Jan;5;462
Online;Ahava;Skincare;Scrubs;2020;Feb;1;114
Online;Ahava;Skincare;Scrubs;2020;Mar;2;226
Online;Ahava;Skincare;Scrubs;2020;Apr;5;547
Online;Ahava;Skincare;Scrubs;2020;May;1;139
Online;Ahava;Skincare;Scrubs;2020;Jun;3;492
Online;Ahava;Skincare;Scrubs;2021;Feb;3;469
Online;Ahava;Skincare;Scrubs;2021;Mar;1;128
Online;Ahava;Skincare;Scrubs;2021;Apr;2;264
Online;Ahava;Skincare;Scrubs;2021;May;2;270
Online;Ahava;Skincare;Scrubs;2021;Jun;4;643
Online;Ahava;Skincare;Scrubs;2021;Jul;1;135
Online;Ahava;Skincare;Scrubs;2022;Mar;1;69
Online;Ahava;Skincare;Tonics/astringent;2019;Jan;2;215
Online;Ahava;Skincare;Tonics/astringent;2019;Feb;5;522
Online;Ahava;Skincare;Tonics/astringent;2019;May;3;417
Online;Ahava;Skincare;Tonics/astringent;2019;Jul;4;511
Online;Ahava;Skincare;Tonics/astringent;2019;Sep;1;128
Online;Ahava;Skincare;Tonics/astringent;2019;Oct;2;288
Online;Ahava;Skincare;Tonics/astringent;2019;Nov;3;381
Online;Ahava;Skincare;Tonics/astringent;2019;Dec;4;447
Online;Ahava;Skincare;Tonics/astringent;2020;Feb;3;348
Online;Ahava;Skincare;Tonics/astringent;2020;Mar;1;104
Online;Ahava;Skincare;Tonics/astringent;2020;Apr;5;711
Online;Ahava;Skincare;Tonics/astringent;2020;May;1;144
Online;Ahava;Skincare;Tonics/astringent;2020;Jun;5;739
Online;Ahava;Skincare;Tonics/astringent;2020;Jul;4;627
Online;Ahava;Skincare;Tonics/astringent;2020;Aug;1;136
Online;Ahava;Skincare;Tonics/astringent;2020;Sep;3;395
Online;Ahava;Skincare;Tonics/astringent;2020;Nov;1;149
Online;Ahava;Skincare;Tonics/astringent;2021;Feb;1;136
Online;Ahava;Skincare;Tonics/astringent;2021;Mar;2;327
Online;Ahava;Skincare;Tonics/astringent;2021;Apr;1;164
Online;Ahava;Skincare;Tonics/astringent;2021;May;1;182
Online;Ahava;Skincare;Tonics/astringent;2022;Jan;1;250
Online;Ahava;Skincare;Tonics/astringent;2022;Feb;1;146
Online;Ahava;Skincare;Whitening/dark spots;2019;Jan;20;3026
Online;Ahava;Skincare;Whitening/dark spots;2019;Feb;3;564
Online;Ahava;Skincare;Whitening/dark spots;2019;Mar;5;1002
Online;Ahava;Skincare;Whitening/dark spots;2019;Apr;8;1574
Online;Ahava;Skincare;Whitening/dark spots;2019;May;5;916
Online;Ahava;Skincare;Whitening/dark spots;2019;Jun;11;2195
Online;Ahava;Skincare;Whitening/dark spots;2019;Jul;3;560
Online;Ahava;Skincare;Whitening/dark spots;2019;Aug;6;1082
Online;Ahava;Skincare;Whitening/dark spots;2019;Sep;1;171
Online;Ahava;Skincare;Whitening/dark spots;2019;Oct;4;833
Online;Ahava;Skincare;Whitening/dark spots;2019;Nov;4;806
Online;Ahava;Skincare;Whitening/dark spots;2020;Jan;2;403
Online;Ahava;Skincare;Whitening/dark spots;2020;Mar;4;859
Online;Ahava;Skincare;Whitening/dark spots;2020;Apr;11;2475
Online;Ahava;Skincare;Whitening/dark spots;2020;May;4;863
Online;Ahava;Skincare;Whitening/dark spots;2020;Jun;6;1297
Online;Ahava;Skincare;Whitening/dark spots;2020;Jul;8;2057
Online;Ahava;Skincare;Whitening/dark spots;2020;Aug;8;1753
Online;Ahava;Skincare;Whitening/dark spots;2020;Sep;6;1274
Online;Ahava;Skincare;Whitening/dark spots;2020;Oct;3;544
Online;Ahava;Skincare;Whitening/dark spots;2020;Nov;1;163
Online;Ahava;Skincare;Whitening/dark spots;2021;Jan;2;537
Online;Ahava;Skincare;Whitening/dark spots;2021;Mar;2;571
Online;Ahava;Skincare;Whitening/dark spots;2021;Apr;2;625
Online;Ahava;Skincare;Whitening/dark spots;2021;May;1;381
Online;Ahava;Skincare;Whitening/dark spots;2021;Aug;2;729
Online;Ahava;Skincare;Whitening/dark spots;2022;Mar;1;173
Online;Amyi;Women fragrances;EDP/eau de parfum;2020;Nov;3;933
Online;Amyi;Women fragrances;EDP/eau de parfum;2020;Dec;20;6108
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Jan;16;5741
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Feb;12;4100
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Mar;7;2446
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Apr;3;935
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;May;3;1048
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Jun;9;2615
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Jul;6;2135
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Sep;15;4424
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Oct;4;1737
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Nov;5;1378
Online;Amyi;Women fragrances;EDP/eau de parfum;2021;Dec;1;438
Online;Amyi;Women fragrances;EDP/eau de parfum;2022;Jan;16;5890
Online;Amyi;Women fragrances;EDP/eau de parfum;2022;Feb;1;418
Online;Amyi;Women fragrances;EDP/eau de parfum;2022;Mar;4;1545
Online;Amyi;Women fragrances;EDP/eau de parfum;2022;Apr;15;3739
Online;Amyi;Women fragrances;EDP/eau de parfum;2022;May;3;1093
Online;Amyris;Make Up;Setting Spray;2019;Jan;7;1539
Online;Amyris;Make Up;Setting Spray;2019;Feb;20;4111
Online;Amyris;Make Up;Setting Spray;2019;Mar;11;2572
Online;Amyris;Make Up;Setting Spray;2019;Apr;42;6485
Online;Amyris;Make Up;Setting Spray;2019;May;12;2638
Online;Amyris;Make Up;Setting Spray;2019;Jun;16;3232
Online;Amyris;Make Up;Setting Spray;2019;Jul;27;5284
Online;Amyris;Make Up;Setting Spray;2019;Aug;12;2550
Online;Amyris;Make Up;Setting Spray;2019;Sep;36;7634
Online;Amyris;Make Up;Setting Spray;2019;Oct;16;3364
Online;Amyris;Make Up;Setting Spray;2019;Nov;1;187
Online;Amyris;Skincare;Acne Treatment;2019;May;7;1855
Online;Amyris;Skincare;Acne Treatment;2019;Jun;41;8669
Online;Amyris;Skincare;Acne Treatment;2019;Jul;42;8201
Online;Amyris;Skincare;Acne Treatment;2019;Aug;37;8088
Online;Amyris;Skincare;Acne Treatment;2019;Sep;36;7916
Online;Amyris;Skincare;Acne Treatment;2019;Oct;25;5474
Online;Amyris;Skincare;Acne Treatment;2019;Nov;41;7912
Online;Amyris;Skincare;Acne Treatment;2019;Dec;14;2494
Online;Amyris;Skincare;Acne Treatment;2020;Jan;18;3724
Online;Amyris;Skincare;Acne Treatment;2020;Feb;26;5210
Online;Amyris;Skincare;Acne Treatment;2020;Mar;31;6029
Online;Amyris;Skincare;Acne Treatment;2020;Apr;15;3037
Online;Amyris;Skincare;Acne Treatment;2020;Jun;1;206
Online;Amyris;Skincare;Age Specialists;2019;Jan;77;20720
Online;Amyris;Skincare;Age Specialists;2019;Feb;106;30997
Online;Amyris;Skincare;Age Specialists;2019;Mar;83;25872
Online;Amyris;Skincare;Age Specialists;2019;Apr;155;44271
Online;Amyris;Skincare;Age Specialists;2019;May;238;49807
Online;Amyris;Skincare;Age Specialists;2019;Jun;142;42169
Online;Amyris;Skincare;Age Specialists;2019;Jul;362;99344
Online;Amyris;Skincare;Age Specialists;2019;Aug;297;87034
Online;Amyris;Skincare;Age Specialists;2019;Sep;100;31988
Online;Amyris;Skincare;Age Specialists;2019;Oct;159;48708
Online;Amyris;Skincare;Age Specialists;2019;Nov;773;177274
Online;Amyris;Skincare;Age Specialists;2019;Dec;253;65135
Online;Amyris;Skincare;Age Specialists;2020;Jan;167;48879
Online;Amyris;Skincare;Age Specialists;2020;Feb;209;58606
Online;Amyris;Skincare;Age Specialists;2020;Mar;408;111650
Online;Amyris;Skincare;Age Specialists;2020;Apr;441;121114
Online;Amyris;Skincare;Age Specialists;2020;May;341;98169
Online;Amyris;Skincare;Age Specialists;2020;Jun;581;172477
Online;Amyris;Skincare;Age Specialists;2020;Jul;486;138536
Online;Amyris;Skincare;Age Specialists;2020;Aug;162;49517
Online;Amyris;Skincare;Age Specialists;2020;Sep;177;51709
Online;Amyris;Skincare;Age Specialists;2020;Oct;405;118269
Online;Amyris;Skincare;Age Specialists;2020;Nov;609;156604
Online;Amyris;Skincare;Age Specialists;2020;Dec;98;28506
Online;Amyris;Skincare;Age Specialists;2021;Jan;141;43539
Online;Amyris;Skincare;Age Specialists;2021;Feb;92;26786
Online;Amyris;Skincare;Age Specialists;2021;Mar;152;42588
Online;Amyris;Skincare;Age Specialists;2021;Apr;341;89676
Online;Amyris;Skincare;Age Specialists;2021;May;248;67555
Online;Amyris;Skincare;Age Specialists;2021;Jun;175;52115
Online;Amyris;Skincare;Age Specialists;2021;Jul;411;97765
Online;Amyris;Skincare;Age Specialists;2021;Aug;327;70430
Online;Amyris;Skincare;Age Specialists;2021;Sep;232;55828
Online;Amyris;Skincare;Age Specialists;2021;Oct;196;50247
Online;Amyris;Skincare;Age Specialists;2021;Nov;983;185511
Online;Amyris;Skincare;Age Specialists;2021;Dec;115;28114
Online;Amyris;Skincare;Age Specialists;2022;Jan;98;26943
Online;Amyris;Skincare;Age Specialists;2022;Feb;82;21333
Online;Amyris;Skincare;Age Specialists;2022;Mar;187;43930
Online;Amyris;Skincare;Age Specialists;2022;Apr;206;48702
Online;Amyris;Skincare;Age Specialists;2022;May;165;43521
Online;Amyris;Skincare;Age Specialists;2022;Jun;292;86467
Online;Amyris;Skincare;Age Specialists;2022;Jul;303;87888
Online;Amyris;Skincare;Age Specialists;2022;Aug;296;81464
Online;Amyris;Skincare;Age Specialists;2022;Sep;340;92272
Online;Amyris;Skincare;Age Specialists;2022;Oct;242;66644
Online;Amyris;Skincare;Age Specialists;2022;Nov;483;109147
Online;Amyris;Skincare;Age Specialists;2022;Dec;192;50505
Online;Amyris;Skincare;Age Specialists;2023;Jan;168;48242
Online;Amyris;Skincare;Age Specialists;2023;Feb;64;18672
Online;Amyris;Skincare;Age Specialists;2023;Mar;188;54490
Online;Amyris;Skincare;Age Specialists;2023;Apr;139;43491
Online;Amyris;Skincare;Age Specialists;2023;May;262;79667
Online;Amyris;Skincare;Age Specialists;2023;Jun;172;53152
Online;Amyris;Skincare;Age Specialists;2023;Jul;321;88027
Online;Amyris;Skincare;Age Specialists;2023;Aug;358;96558
Online;Amyris;Skincare;Age Specialists;2023;Sep;387;114597
Online;Amyris;Skincare;BC Deodorant;2022;Feb;51;6479
Online;Amyris;Skincare;BC Deodorant;2022;Mar;254;31857
Online;Amyris;Skincare;BC Deodorant;2022;Apr;144;17152
Online;Amyris;Skincare;BC Deodorant;2022;May;43;5471
Online;Amyris;Skincare;BC Deodorant;2022;Jun;93;11460
Online;Amyris;Skincare;BC Deodorant;2022;Jul;189;22613
Online;Amyris;Skincare;BC Deodorant;2022;Aug;160;20045
Online;Amyris;Skincare;BC Deodorant;2022;Sep;231;26068
Online;Amyris;Skincare;BC Deodorant;2022;Oct;142;16995
Online;Amyris;Skincare;BC Deodorant;2022;Nov;311;29200
Online;Amyris;Skincare;BC Deodorant;2022;Dec;130;14482
Online;Amyris;Skincare;BC Deodorant;2023;Jan;180;17509
Online;Amyris;Skincare;BC Deodorant;2023;Feb;52;7015
Online;Amyris;Skincare;BC Deodorant;2023;Mar;107;13646
Online;Amyris;Skincare;BC Deodorant;2023;Apr;119;15496
Online;Amyris;Skincare;BC Deodorant;2023;May;107;14304
Online;Amyris;Skincare;BC Deodorant;2023;Jun;100;12738
Online;Amyris;Skincare;BC Deodorant;2023;Jul;95;11936
Online;Amyris;Skincare;BC Deodorant;2023;Aug;152;19545
Online;Amyris;Skincare;BC Deodorant;2023;Sep;90;12241
Online;Amyris;Skincare;BC Hands;2020;Jul;929;15075
Online;Amyris;Skincare;BC Hands;2020;Aug;750;10141
Online;Amyris;Skincare;BC Hands;2020;Sep;158;2319
Online;Amyris;Skincare;BC Hands;2020;Oct;791;8375
Online;Amyris;Skincare;BC Hands;2020;Nov;904;3254
Online;Amyris;Skincare;BC Hands;2021;Feb;2;215
Online;Amyris;Skincare;BC Hands;2021;Mar;4;572
Online;Amyris;Skincare;BC Hands;2021;Apr;25;3120
Online;Amyris;Skincare;BC Hands;2021;May;28;3676
Online;Amyris;Skincare;BC Hands;2021;Jun;14;1685
Online;Amyris;Skincare;BC Hands;2021;Jul;19;2281
Online;Amyris;Skincare;BC Hands;2021;Aug;18;1973
Online;Amyris;Skincare;BC Hands;2021;Sep;15;1350
Online;Amyris;Skincare;BC Hands;2021;Oct;5;715
Online;Amyris;Skincare;BC Hands;2021;Nov;22;2435
Online;Amyris;Skincare;BC Hands;2021;Dec;8;995
Online;Amyris;Skincare;BC Hands;2022;Jan;7;608
Online;Amyris;Skincare;BC Hands;2022;Feb;18;1496
Online;Amyris;Skincare;BC Hands;2022;Mar;16;1587
Online;Amyris;Skincare;BC Hands;2022;Apr;14;1474
Online;Amyris;Skincare;BC Hands;2022;May;14;1529
Online;Amyris;Skincare;BC Hands;2022;Jun;18;2081
Online;Amyris;Skincare;BC Hands;2022;Jul;20;2151
Online;Amyris;Skincare;BC Hands;2022;Aug;15;1698
Online;Amyris;Skincare;BC Hands;2022;Sep;28;2950
Online;Amyris;Skincare;BC Hands;2022;Oct;8;917
Online;Amyris;Skincare;BC Hands;2022;Nov;21;2220
Online;Amyris;Skincare;BC Hands;2022;Dec;17;1776
Online;Amyris;Skincare;BC Hands;2023;Jan;10;1027
Online;Amyris;Skincare;BC Hands;2023;Feb;10;1183
Online;Amyris;Skincare;BC Hands;2023;Mar;9;1059
Online;Amyris;Skincare;BC Hands;2023;Apr;9;1038
Online;Amyris;Skincare;BC Hands;2023;May;18;2038
Online;Amyris;Skincare;BC Hands;2023;Jun;7;842
Online;Amyris;Skincare;BC Hands;2023;Jul;16;1673
Online;Amyris;Skincare;BC Hands;2023;Aug;10;1154
Online;Amyris;Skincare;BC Hands;2023;Sep;21;1873
Online;Amyris;Skincare;BC Moisturizer;2021;May;1;66
Online;Amyris;Skincare;BC Moisturizer;2021;Jun;2;132
Online;Amyris;Skincare;BC Moisturizer;2021;Aug;4;238
Online;Amyris;Skincare;BC Moisturizer;2021;Sep;11;1847
Online;Amyris;Skincare;BC Moisturizer;2021;Oct;29;5154
